pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_XENOBIOTIC_METABOLISM	0.0722291407222914	0.171974144576884	0.184706471207739	0.374816051189911	1.28977337013378	190	ENSRNOG00000002948;ENSRNOG00000019573;ENSRNOG00000019372;ENSRNOG00000012458;ENSRNOG00000016349;ENSRNOG00000017381;ENSRNOG00000038331;ENSRNOG00000017777;ENSRNOG00000043098;ENSRNOG00000001806;ENSRNOG00000013547;ENSRNOG00000024128;ENSRNOG00000042084;ENSRNOG00000031367;ENSRNOG00000009572;ENSRNOG00000004027;ENSRNOG00000046357;ENSRNOG00000001442;ENSRNOG00000005906;ENSRNOG00000017188;ENSRNOG00000007378;ENSRNOG00000015438;ENSRNOG00000010716;ENSRNOG00000015538;ENSRNOG00000004972;ENSRNOG00000017223;ENSRNOG00000031004;ENSRNOG00000013223;ENSRNOG00000008638;ENSRNOG00000015385;ENSRNOG00000012436;ENSRNOG00000015518;ENSRNOG00000019630;ENSRNOG00000051235;ENSRNOG00000033444;ENSRNOG00000011068;ENSRNOG00000014876;ENSRNOG00000032959;ENSRNOG00000028292;ENSRNOG00000033386;ENSRNOG00000004786;ENSRNOG00000019500;ENSRNOG00000016173;ENSRNOG00000001414;ENSRNOG00000011612;ENSRNOG00000019651
HALLMARK_ALLOGRAFT_REJECTION	0.0923276983094929	0.20983567797612	0.165656695205483	0.38100797555853	1.27133170382448	149	ENSRNOG00000011893;ENSRNOG00000004616;ENSRNOG00000014368;ENSRNOG00000016451;ENSRNOG00000016325;ENSRNOG00000004332;ENSRNOG00000010208;ENSRNOG00000020679;ENSRNOG00000024899;ENSRNOG00000011406;ENSRNOG00000026716;ENSRNOG00000051235;ENSRNOG00000058909;ENSRNOG00000002568;ENSRNOG00000060237;ENSRNOG00000046452;ENSRNOG00000037897;ENSRNOG00000023030;ENSRNOG00000049115;ENSRNOG00000038881;ENSRNOG00000006860;ENSRNOG00000016069;ENSRNOG00000054890;ENSRNOG00000009848;ENSRNOG00000003954;ENSRNOG00000019142;ENSRNOG00000002418;ENSRNOG00000000451;ENSRNOG00000031743;ENSRNOG00000020125;ENSRNOG00000000455;ENSRNOG00000000655;ENSRNOG00000010117;ENSRNOG00000000457;ENSRNOG00000016459;ENSRNOG00000009389;ENSRNOG00000054371;ENSRNOG00000031058
HALLMARK_COMPLEMENT	0.0974358974358974	0.211817168338907	0.159646701919906	0.377739273880593	1.27119878374687	164	ENSRNOG00000006280;ENSRNOG00000057855;ENSRNOG00000025053;ENSRNOG00000011913;ENSRNOG00000004125;ENSRNOG00000010331;ENSRNOG00000016325;ENSRNOG00000005906;ENSRNOG00000010208;ENSRNOG00000008048;ENSRNOG00000007457;ENSRNOG00000018566;ENSRNOG00000046834;ENSRNOG00000014371;ENSRNOG00000011483;ENSRNOG00000056219;ENSRNOG00000004823;ENSRNOG00000017223;ENSRNOG00000010947;ENSRNOG00000051061;ENSRNOG00000011971;ENSRNOG00000056216;ENSRNOG00000051235;ENSRNOG00000033444;ENSRNOG00000014288;ENSRNOG00000033386;ENSRNOG00000011969;ENSRNOG00000001414;ENSRNOG00000061544;ENSRNOG00000000596;ENSRNOG00000017231;ENSRNOG00000002783;ENSRNOG00000049517;ENSRNOG00000011800;ENSRNOG00000018018;ENSRNOG00000016180;ENSRNOG00000025959;ENSRNOG00000008937;ENSRNOG00000001982
HALLMARK_NOTCH_SIGNALING	0.12958435207824	0.269967400162999	0.193813302725311	-0.448403422072061	-1.3087267121363	31	ENSRNOG00000059984;ENSRNOG00000002879;ENSRNOG00000020941;ENSRNOG00000014678;ENSRNOG00000058914;ENSRNOG00000001653;ENSRNOG00000051905;ENSRNOG00000004395;ENSRNOG00000018835;ENSRNOG00000020918;ENSRNOG00000013218;ENSRNOG00000050848;ENSRNOG00000001720
HALLMARK_APOPTOSIS	0.157258064516129	0.314516129032258	0.227987202850442	-0.293914273957159	-1.13311317420526	140	ENSRNOG00000023546;ENSRNOG00000016038;ENSRNOG00000058497;ENSRNOG00000003809;ENSRNOG00000020876;ENSRNOG00000010747;ENSRNOG00000018359;ENSRNOG00000053047;ENSRNOG00000016460;ENSRNOG00000003745;ENSRNOG00000010475;ENSRNOG00000055756;ENSRNOG00000026293;ENSRNOG00000002879;ENSRNOG00000047393;ENSRNOG00000012439;ENSRNOG00000014090;ENSRNOG00000011039;ENSRNOG00000008144;ENSRNOG00000012568;ENSRNOG00000048812;ENSRNOG00000037957;ENSRNOG00000014915;ENSRNOG00000007946;ENSRNOG00000006997;ENSRNOG00000021403;ENSRNOG00000004575;ENSRNOG00000013141;ENSRNOG00000006967;ENSRNOG00000007529;ENSRNOG00000003147;ENSRNOG00000020918;ENSRNOG00000046996;ENSRNOG00000027017;ENSRNOG00000003546;ENSRNOG00000010977;ENSRNOG00000018461;ENSRNOG00000008676;ENSRNOG00000012944;ENSRNOG00000006789
HALLMARK_KRAS_SIGNALING_UP	0.188841201716738	0.363156157147574	0.213927855492356	-0.28726577033355	-1.12341116752768	157	ENSRNOG00000007237;ENSRNOG00000007197;ENSRNOG00000006779;ENSRNOG00000021102;ENSRNOG00000030724;ENSRNOG00000012302;ENSRNOG00000020938;ENSRNOG00000012209;ENSRNOG00000006019;ENSRNOG00000004806;ENSRNOG00000060694;ENSRNOG00000024849;ENSRNOG00000050742;ENSRNOG00000004405;ENSRNOG00000009325;ENSRNOG00000016575;ENSRNOG00000004181;ENSRNOG00000029939;ENSRNOG00000005861;ENSRNOG00000016724;ENSRNOG00000018677
HALLMARK_HEME_METABOLISM	0.204574332909784	0.374264836927464	0.104343952581949	0.341106363935516	1.15324046924381	168	ENSRNOG00000004245;ENSRNOG00000019372;ENSRNOG00000036837;ENSRNOG00000027089;ENSRNOG00000009797;ENSRNOG00000026842;ENSRNOG00000009280;ENSRNOG00000010331;ENSRNOG00000047023;ENSRNOG00000007546;ENSRNOG00000001261;ENSRNOG00000014182;ENSRNOG00000046834;ENSRNOG00000010682;ENSRNOG00000000299;ENSRNOG00000010037;ENSRNOG00000014876;ENSRNOG00000009094;ENSRNOG00000001766;ENSRNOG00000017871;ENSRNOG00000004143;ENSRNOG00000004749;ENSRNOG00000017983;ENSRNOG00000051151;ENSRNOG00000017130;ENSRNOG00000033663;ENSRNOG00000011592;ENSRNOG00000004206;ENSRNOG00000001582;ENSRNOG00000018053;ENSRNOG00000057620;ENSRNOG00000009820
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.227544910179641	0.374264836927464	0.107972360317345	0.387008963919752	1.16474025260217	74	ENSRNOG00000015498;ENSRNOG00000019742;ENSRNOG00000005906;ENSRNOG00000033192;ENSRNOG00000023664;ENSRNOG00000047307;ENSRNOG00000024899;ENSRNOG00000013963;ENSRNOG00000002568;ENSRNOG00000017819;ENSRNOG00000028896;ENSRNOG00000003069;ENSRNOG00000020630;ENSRNOG00000003954;ENSRNOG00000019142
HALLMARK_KRAS_SIGNALING_DN	0.225035161744023	0.374264836927464	0.104732821580651	0.364317267214862	1.14884198450315	100	ENSRNOG00000016957;ENSRNOG00000017689;ENSRNOG00000017882;ENSRNOG00000022753;ENSRNOG00000057072;ENSRNOG00000000281;ENSRNOG00000029980;ENSRNOG00000058739;ENSRNOG00000047307;ENSRNOG00000016827;ENSRNOG00000024751;ENSRNOG00000012663;ENSRNOG00000019181;ENSRNOG00000014753
HALLMARK_PANCREAS_BETA_CELLS	0.231292517006803	0.374264836927464	0.115240003147781	0.515357931767237	1.21326551814851	19	ENSRNOG00000011875;ENSRNOG00000013397;ENSRNOG00000015420;ENSRNOG00000011107;ENSRNOG00000016037;ENSRNOG00000061527
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.232044198895028	0.374264836927464	0.101713902282311	0.359948972295985	1.1467582330352	107	ENSRNOG00000020266;ENSRNOG00000004616;ENSRNOG00000024632;ENSRNOG00000055365;ENSRNOG00000012106;ENSRNOG00000001815;ENSRNOG00000005108;ENSRNOG00000007546;ENSRNOG00000042482;ENSRNOG00000005248;ENSRNOG00000019525;ENSRNOG00000026963;ENSRNOG00000010048;ENSRNOG00000018796;ENSRNOG00000017460;ENSRNOG00000014616;ENSRNOG00000010298;ENSRNOG00000006462;ENSRNOG00000007088;ENSRNOG00000018774;ENSRNOG00000055562;ENSRNOG00000018704;ENSRNOG00000024025
HALLMARK_IL2_STAT5_SIGNALING	0.34788189987163	0.543565468549422	0.0749278818393739	0.311708251223523	1.04853001301835	162	ENSRNOG00000029543;ENSRNOG00000004342;ENSRNOG00000001300;ENSRNOG00000017777;ENSRNOG00000027024;ENSRNOG00000005424;ENSRNOG00000009980;ENSRNOG00000008048;ENSRNOG00000013223;ENSRNOG00000020539;ENSRNOG00000012881;ENSRNOG00000002568;ENSRNOG00000031163;ENSRNOG00000023781;ENSRNOG00000004912;ENSRNOG00000057569;ENSRNOG00000002776;ENSRNOG00000004249;ENSRNOG00000005535;ENSRNOG00000010298;ENSRNOG00000002783;ENSRNOG00000004500;ENSRNOG00000025587;ENSRNOG00000027787;ENSRNOG00000011348;ENSRNOG00000061928;ENSRNOG00000008376;ENSRNOG00000004288;ENSRNOG00000036942;ENSRNOG00000001249;ENSRNOG00000021259;ENSRNOG00000003917;ENSRNOG00000000439;ENSRNOG00000001325
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.364569961489089	0.552378729528922	0.0725351864394589	0.308685806776224	1.0383630581712	162	ENSRNOG00000016957;ENSRNOG00000002215;ENSRNOG00000010890;ENSRNOG00000004821;ENSRNOG00000025053;ENSRNOG00000014333;ENSRNOG00000003897;ENSRNOG00000014297;ENSRNOG00000003649;ENSRNOG00000010208;ENSRNOG00000006197;ENSRNOG00000015036;ENSRNOG00000010947;ENSRNOG00000020246;ENSRNOG00000016731;ENSRNOG00000014288;ENSRNOG00000015618;ENSRNOG00000058039;ENSRNOG00000017628;ENSRNOG00000016831;ENSRNOG00000004912;ENSRNOG00000014426;ENSRNOG00000001414;ENSRNOG00000004554;ENSRNOG00000013481;ENSRNOG00000048472;ENSRNOG00000005695;ENSRNOG00000001254;ENSRNOG00000049517;ENSRNOG00000047699
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.382102272727273	0.561915106951872	0.0753093764172773	0.332762202098007	1.04426139722712	93	ENSRNOG00000020284;ENSRNOG00000029028;ENSRNOG00000007706;ENSRNOG00000020829;ENSRNOG00000004332;ENSRNOG00000003821;ENSRNOG00000034013;ENSRNOG00000007319;ENSRNOG00000026963;ENSRNOG00000004437;ENSRNOG00000000521
HALLMARK_DNA_REPAIR	0.431451612903226	0.600801068090788	0.132147260608774	-0.259917944962035	-1.00149568636899	141	ENSRNOG00000014071;ENSRNOG00000000420;ENSRNOG00000005905;ENSRNOG00000020799;ENSRNOG00000001457;ENSRNOG00000055756;ENSRNOG00000018411;ENSRNOG00000001086;ENSRNOG00000048288;ENSRNOG00000009377;ENSRNOG00000001088;ENSRNOG00000021264;ENSRNOG00000010156;ENSRNOG00000020906;ENSRNOG00000001816;ENSRNOG00000001746;ENSRNOG00000020216;ENSRNOG00000001797;ENSRNOG00000012360;ENSRNOG00000058914;ENSRNOG00000007690;ENSRNOG00000002928;ENSRNOG00000018765;ENSRNOG00000020531;ENSRNOG00000047134;ENSRNOG00000047874;ENSRNOG00000009683
HALLMARK_ESTROGEN_RESPONSE_LATE	0.444152431011827	0.600801068090788	0.0639271933359996	0.300507625720833	1.00478191143905	155	ENSRNOG00000029543;ENSRNOG00000015498;ENSRNOG00000058271;ENSRNOG00000017766;ENSRNOG00000031367;ENSRNOG00000002232;ENSRNOG00000005108;ENSRNOG00000055446;ENSRNOG00000000096;ENSRNOG00000022523;ENSRNOG00000007378;ENSRNOG00000004834;ENSRNOG00000029510;ENSRNOG00000011483;ENSRNOG00000005248;ENSRNOG00000013963;ENSRNOG00000011068;ENSRNOG00000015076;ENSRNOG00000020776;ENSRNOG00000043387;ENSRNOG00000057557;ENSRNOG00000022274;ENSRNOG00000010128;ENSRNOG00000009712;ENSRNOG00000009862;ENSRNOG00000017560;ENSRNOG00000010298;ENSRNOG00000027787;ENSRNOG00000021206;ENSRNOG00000012083;ENSRNOG00000010635;ENSRNOG00000016818;ENSRNOG00000000981;ENSRNOG00000027871;ENSRNOG00000002667;ENSRNOG00000020151;ENSRNOG00000010558;ENSRNOG00000009079;ENSRNOG00000057645;ENSRNOG00000001004;ENSRNOG00000008837;ENSRNOG00000009855;ENSRNOG00000013111;ENSRNOG00000016512;ENSRNOG00000012658;ENSRNOG00000010807
HALLMARK_PROTEIN_SECRETION	0.449324324324324	0.600801068090788	0.116739204791222	-0.283412304235748	-1.00881051320992	94	ENSRNOG00000061367;ENSRNOG00000010624;ENSRNOG00000007650;ENSRNOG00000057713;ENSRNOG00000016496;ENSRNOG00000011513;ENSRNOG00000018228;ENSRNOG00000001849;ENSRNOG00000047393;ENSRNOG00000054479;ENSRNOG00000015865;ENSRNOG00000015670;ENSRNOG00000003829;ENSRNOG00000014992;ENSRNOG00000001494;ENSRNOG00000005281;ENSRNOG00000031085;ENSRNOG00000011804;ENSRNOG00000008372;ENSRNOG00000005762;ENSRNOG00000018673;ENSRNOG00000018901;ENSRNOG00000054257;ENSRNOG00000003875;ENSRNOG00000055439
HALLMARK_UV_RESPONSE_DN	0.456608811748999	0.600801068090788	0.0633597010643758	0.301391867539794	0.991091513908135	135	ENSRNOG00000038047;ENSRNOG00000008116;ENSRNOG00000003897;ENSRNOG00000006859;ENSRNOG00000059510;ENSRNOG00000009446;ENSRNOG00000004893;ENSRNOG00000000513;ENSRNOG00000005985;ENSRNOG00000021962;ENSRNOG00000018960;ENSRNOG00000001414;ENSRNOG00000021027;ENSRNOG00000016866;ENSRNOG00000017206;ENSRNOG00000000596;ENSRNOG00000001706;ENSRNOG00000008628;ENSRNOG00000013305;ENSRNOG00000004500;ENSRNOG00000047699;ENSRNOG00000049780;ENSRNOG00000005039;ENSRNOG00000011700;ENSRNOG00000052745;ENSRNOG00000011800;ENSRNOG00000011789;ENSRNOG00000021240;ENSRNOG00000009946;ENSRNOG00000009079;ENSRNOG00000017613;ENSRNOG00000020723;ENSRNOG00000000924;ENSRNOG00000052707;ENSRNOG00000013328;ENSRNOG00000056940;ENSRNOG00000009928
HALLMARK_GLYCOLYSIS	0.508094645080947	0.642607608730489	0.0550211117163117	0.283619486349921	0.969496890912776	178	ENSRNOG00000000165;ENSRNOG00000011361;ENSRNOG00000019372;ENSRNOG00000008103;ENSRNOG00000017097;ENSRNOG00000004027;ENSRNOG00000004332;ENSRNOG00000024886;ENSRNOG00000003649;ENSRNOG00000002378;ENSRNOG00000052506;ENSRNOG00000016356;ENSRNOG00000008694
HALLMARK_INFLAMMATORY_RESPONSE	0.526938239159001	0.642607608730489	0.055826471778749	0.287097290816799	0.958184018244262	154	ENSRNOG00000004342;ENSRNOG00000001300;ENSRNOG00000003134;ENSRNOG00000027024;ENSRNOG00000033192;ENSRNOG00000009754;ENSRNOG00000010208;ENSRNOG00000020679;ENSRNOG00000056219;ENSRNOG00000006319;ENSRNOG00000010947;ENSRNOG00000010665;ENSRNOG00000017819;ENSRNOG00000002776;ENSRNOG00000001414;ENSRNOG00000000521;ENSRNOG00000005479;ENSRNOG00000027030;ENSRNOG00000000774;ENSRNOG00000013305;ENSRNOG00000056783;ENSRNOG00000004500;ENSRNOG00000049780;ENSRNOG00000052745;ENSRNOG00000011800;ENSRNOG00000025959;ENSRNOG00000020716;ENSRNOG00000009946;ENSRNOG00000009848;ENSRNOG00000036942;ENSRNOG00000006569;ENSRNOG00000000924;ENSRNOG00000033234;ENSRNOG00000020346;ENSRNOG00000018706
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.518610421836228	0.642607608730489	0.088894528862045	-0.329204569833531	-0.95852062132448	32	ENSRNOG00000059984;ENSRNOG00000002879;ENSRNOG00000060694;ENSRNOG00000020905;ENSRNOG00000024429
HALLMARK_UV_RESPONSE_UP	0.541944074567244	0.645171517341957	0.0551351763385257	0.287067747442178	0.94547829334753	136	ENSRNOG00000019342;ENSRNOG00000016957;ENSRNOG00000013547;ENSRNOG00000009797;ENSRNOG00000004125;ENSRNOG00000015667;ENSRNOG00000007546;ENSRNOG00000052564;ENSRNOG00000060793;ENSRNOG00000020679;ENSRNOG00000018566;ENSRNOG00000013963;ENSRNOG00000010947;ENSRNOG00000028711;ENSRNOG00000008095;ENSRNOG00000052802;ENSRNOG00000019500;ENSRNOG00000001766;ENSRNOG00000004284;ENSRNOG00000009862;ENSRNOG00000012616;ENSRNOG00000000158
HALLMARK_HEDGEHOG_SIGNALING	0.603709949409781	0.701988313267187	0.0611692626746689	0.352691809562873	0.898389303315414	28	ENSRNOG00000005882;ENSRNOG00000047307;ENSRNOG00000007345;ENSRNOG00000017223;ENSRNOG00000018468;ENSRNOG00000014963
HALLMARK_MYC_TARGETS_V2	0.618759455370651	0.703135744739376	0.0549073703290958	0.30886887228118	0.894279599039516	58	ENSRNOG00000004616;ENSRNOG00000015236;ENSRNOG00000007506;ENSRNOG00000048495;ENSRNOG00000014525;ENSRNOG00000004500;ENSRNOG00000046799;ENSRNOG00000052477;ENSRNOG00000020608;ENSRNOG00000018704;ENSRNOG00000051624;ENSRNOG00000001232;ENSRNOG00000007128;ENSRNOG00000008936
HALLMARK_APICAL_JUNCTION	0.638817480719794	0.706453548633462	0.0459538081039063	0.269550235972749	0.9055360769537	163	ENSRNOG00000008829;ENSRNOG00000010890;ENSRNOG00000029401;ENSRNOG00000014333;ENSRNOG00000006859;ENSRNOG00000004332;ENSRNOG00000020679;ENSRNOG00000010765;ENSRNOG00000006975;ENSRNOG00000010771;ENSRNOG00000013376;ENSRNOG00000000513;ENSRNOG00000020246;ENSRNOG00000019689;ENSRNOG00000008788;ENSRNOG00000007281;ENSRNOG00000013481;ENSRNOG00000060410;ENSRNOG00000018145;ENSRNOG00000017231;ENSRNOG00000017560;ENSRNOG00000014353;ENSRNOG00000004276;ENSRNOG00000002667;ENSRNOG00000020151;ENSRNOG00000008336;ENSRNOG00000007948;ENSRNOG00000020723;ENSRNOG00000021061;ENSRNOG00000031475;ENSRNOG00000025143;ENSRNOG00000000655;ENSRNOG00000003365;ENSRNOG00000007350;ENSRNOG00000000869;ENSRNOG00000004763;ENSRNOG00000008526;ENSRNOG00000024322
HALLMARK_HYPOXIA	0.649937264742786	0.706453548633462	0.0440640346597561	0.265895217548253	0.90553229438869	176	ENSRNOG00000011361;ENSRNOG00000043098;ENSRNOG00000011913;ENSRNOG00000038047;ENSRNOG00000017766;ENSRNOG00000014297;ENSRNOG00000004332;ENSRNOG00000024886;ENSRNOG00000017914;ENSRNOG00000011452;ENSRNOG00000000572;ENSRNOG00000015036;ENSRNOG00000005299;ENSRNOG00000000299;ENSRNOG00000052802;ENSRNOG00000004473;ENSRNOG00000014426;ENSRNOG00000001414;ENSRNOG00000000521;ENSRNOG00000004554;ENSRNOG00000017610;ENSRNOG00000058186;ENSRNOG00000004284;ENSRNOG00000027030;ENSRNOG00000049517;ENSRNOG00000006462;ENSRNOG00000023778;ENSRNOG00000011800;ENSRNOG00000033663;ENSRNOG00000000981;ENSRNOG00000009820;ENSRNOG00000018630;ENSRNOG00000008376
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.75093399750934	0.79886595479717	0.0370705393657621	0.254181373232725	0.868868547251481	178	ENSRNOG00000019742;ENSRNOG00000043098;ENSRNOG00000014333;ENSRNOG00000021199;ENSRNOG00000019711;ENSRNOG00000009754;ENSRNOG00000008048;ENSRNOG00000020679;ENSRNOG00000007457;ENSRNOG00000004972;ENSRNOG00000010642;ENSRNOG00000048222;ENSRNOG00000011971;ENSRNOG00000056216;ENSRNOG00000051235;ENSRNOG00000012881;ENSRNOG00000002568;ENSRNOG00000001351;ENSRNOG00000000521;ENSRNOG00000004284;ENSRNOG00000008922;ENSRNOG00000020150;ENSRNOG00000033215;ENSRNOG00000056783;ENSRNOG00000061739;ENSRNOG00000049517;ENSRNOG00000001807;ENSRNOG00000049780;ENSRNOG00000003069
HALLMARK_ANGIOGENESIS	0.791666666666667	0.807823129251701	0.066132620475844	-0.270624690183478	-0.781319335396204	30	ENSRNOG00000012181;ENSRNOG00000002746;ENSRNOG00000013463;ENSRNOG00000019598;ENSRNOG00000006997;ENSRNOG00000015075
HALLMARK_SPERMATOGENESIS	0.786786786786787	0.807823129251701	0.0766746872490091	-0.244131902749666	-0.845367786590841	75	ENSRNOG00000019100;ENSRNOG00000008892;ENSRNOG00000000632;ENSRNOG00000004479;ENSRNOG00000004487;ENSRNOG00000032778;ENSRNOG00000050482;ENSRNOG00000027447;ENSRNOG00000019693;ENSRNOG00000009789
HALLMARK_APICAL_SURFACE	0.837628865979382	0.837628865979382	0.0658311958368866	-0.263958098786898	-0.767226888321802	34	ENSRNOG00000023546;ENSRNOG00000024952;ENSRNOG00000049743;ENSRNOG00000006997;ENSRNOG00000006604;ENSRNOG00000003121;ENSRNOG00000054257;ENSRNOG00000007990;ENSRNOG00000015664
